-1.35	6	82	0.54	1.3
-1.35	6	82	0.60	1.9
-1.35	6	82	0.68	2.3
-1.35	6	82	0.68	2.3
-1.35	6	82	0.68	2.4
-1.35	6	82	0.87	3.2
-1.35	6	82	0.93	2.8
-1.35	6	82	1.07	3.5
-1.35	6	83	0.54	1.8
-1.35	6	83	0.60	2.0
-1.35	6	83	0.61	2.1
-1.35	6	83	0.68	2.2
-1.35	6	83	0.81	2.8
-1.35	6	83	0.87	2.6
-1.35	6	84	0.40	1.1
-1.35	6	84	0.47	1.5
-1.35	6	84	0.54	1.8
-1.35	6	84	0.66	2.2
-1.35	6	84	0.66	2.3
-1.35	6	84	0.66	2.6
-1.35	6	84	0.81	3.0
-1.35	6	84	0.93	3.0
-1.35	6	84	1.13	3.2
-1.35	6	85	0.54	1.3
-1.35	6	85	0.54	1.8
-1.35	6	85	0.60	2.0
-1.35	6	86	0.86	3.3
-1.35	6	87	0.66	2.4
-1.35	6	87	0.79	2.6
-1.35	6	88	0.86	3.0
-1.35	6	89	0.86	3.1
-1.35	7.5	65	2.79	5.8
-1.35	7.5	67	2.40	5.3
-1.35	7.5	68	1.81	4.9
-1.35	7.5	69	2.08	5.0
-1.35	7.5	75	2.15	3.7
-1.35	7.5	76	1.85	5.4
-1.35	7.5	77	1.64	4.5
-1.35	7.5	78	1.50	4.7
-1.35	7.5	79	1.58	4.7
-1.35	7.5	80	1.63	4.3
-1.35	7.5	81	0.96	3.4
-1.35	7.5	81	1.15	3.5
-1.35	7.5	81	1.29	4.1
-1.35	7.5	81	1.86	4.9
-1.35	7.5	82	1.42	4.0
-1.35	7.5	83	1.28	4.3
-1.35	7.5	83	1.42	4.1
-1.35	7.5	83	1.62	4.6
-1.35	7.5	84	1.15	3.4
-1.35	7.5	84	1.15	4.0
-1.35	7.5	85	1.14	3.4
-1.35	7.5	85	1.21	4.1
-1.35	7.5	85	1.29	4.3
-1.35	7.5	86	1.07	3.6
-1.35	7.5	86	1.08	3.6
-1.35	7.5	86	1.15	4.0
-1.35	7.5	86	1.34	4.2
-1.35	7.5	87	0.94	3.5
-1.35	7.5	87	1.01	3.6
-1.35	7.5	87	1.01	3.8
-1.35	7.5	87	1.34	4.4
-1.35	7.5	88	0.74	2.7
-1.35	7.5	88	1.14	3.4
-1.35	7.5	88	1.14	4.0
-1.35	7.5	88	1.34	4.1
-1.35	7.5	89	1.07	3.4
-1.35	7.5	89	1.07	3.5
-1.35	7.5	89	1.07	3.7
-1.35	7.5	89	1.14	4.1
-1.35	7.5	90	0.81	2.5
-1.35	7.5	90	0.81	2.7
-1.35	7.5	90	0.87	2.8
-1.35	7.5	90	0.94	2.7
-1.35	7.5	90	1.07	2.1
-1.35	7.5	90	1.28	4.0
-1.35	7.5	90	1.34	4.7
-1.35	7.5	91	0.54	2.0
-1.35	7.5	91	0.60	1.9
-1.35	7.5	91	0.67	1.9
-1.35	7.5	91	0.74	2.7
-1.35	7.5	91	0.94	3.5
-1.35	7.5	91	1.07	4.0
-1.35	7.5	91	1.07	4.2
-1.35	7.5	92	0.60	2.2
-1.35	7.5	92	0.61	2.1
-1.35	7.5	92	0.67	1.7
-1.35	7.5	92	0.67	2.0
-1.35	7.5	92	0.67	2.3
-1.35	7.5	92	0.87	3.3
-1.35	7.5	92	1.28	4.7
-1.35	7.5	93	0.48	1.7
-1.35	7.5	93	0.60	2.3
-1.35	7.5	93	0.60	2.3
-1.35	7.5	93	0.61	2.2
-1.35	7.5	93	0.67	2.0
-1.35	7.5	93	0.67	2.3
-1.35	7.5	93	0.67	2.3
-1.35	7.5	93	0.67	2.8
-1.35	7.5	93	0.68	2.6
-1.35	7.5	93	0.87	2.8
-1.35	7.5	94	0.48	1.8
-1.35	7.5	94	0.54	2.0
-1.35	7.5	94	0.54	2.0
-1.35	7.5	94	0.60	2.0
-1.35	7.5	94	0.60	2.4
-1.35	7.5	94	0.61	2.4
-1.35	7.5	94	0.74	1.9
-1.35	7.5	94	0.74	2.1
-1.35	7.5	94	0.74	3.0
-1.35	7.5	94	0.81	2.8
-1.35	7.5	94	0.81	2.8
-1.35	7.5	94	0.81	2.8
-1.35	7.5	94	0.94	3.8
-1.35	7.5	94	0.95	3.2
-1.35	7.5	95	0.67	2.0
-1.35	7.5	95	1.01	3.8
-1.35	7.5	96	0.61	1.6
-1.35	7.5	96	0.61	1.8
-1.35	7.5	96	0.67	1.1
-1.35	7.5	96	0.67	2.6
-1.35	7.5	97	0.61	2.5
-1.35	7.5	97	0.67	2.4
-1.35	7.5	97	0.67	2.7
-1.35	7.5	97	0.68	2.6
-1.35	7.5	97	0.81	2.4
-1.35	7.5	98	0.48	1.4
-1.35	7.5	99	0.54	1.9
-1.35	7.5	99	0.54	1.9
-1.35	7.5	101	0.42	0.9
-1.35	7.5	106	0.42	1.1
-1.35	7.5	107	0.41	1.1
-1.35	9	51	0.40	1.0
-1.35	9	52	0.44	1.3
-1.35	9	53	1.66	5.6
-1.35	9	55	0.89	3.4
-1.35	9	56	1.15	4.6
-1.35	9	56	1.25	5.2
-1.35	9	57	0.40	1.1
-1.35	9	58	0.47	1.1
-1.35	9	58	0.85	3.0
-1.35	9	58	1.15	4.4
-1.35	9	58	1.22	4.7
-1.35	9	58	1.47	4.9
-1.35	9	59	0.72	3.1
-1.35	9	59	1.06	4.0
-1.35	9	59	1.06	4.4
-1.35	9	59	1.06	4.5
-1.35	9	59	1.53	5.0
-1.35	9	59	1.53	5.3
-1.35	9	59	1.56	5.2
-1.35	9	59	1.90	4.8
-1.35	9	59	2.47	6.2
-1.35	9	60	0.40	1.3
-1.35	9	60	0.50	1.1
-1.35	9	60	0.72	1.4
-1.35	9	60	2.08	6.3
-1.35	9	60	2.86	6.0
-1.35	9	61	0.56	1.6
-1.35	9	61	1.28	4.3
-1.35	9	61	1.47	4.0
-1.35	9	61	1.47	5.1
-1.35	9	61	1.53	4.9
-1.35	9	62	0.87	3.2
-1.35	9	62	1.24	4.4
-1.35	9	62	1.28	4.5
-1.35	9	62	1.37	3.9
-1.35	9	62	2.26	5.5
-1.35	9	63	0.53	1.6
-1.35	9	63	0.53	2.0
-1.35	9	63	0.62	1.4
-1.35	9	63	1.09	4.0
-1.35	9	63	1.40	4.1
-1.35	9	63	1.90	5.7
-1.35	9	64	1.09	4.3
-1.35	9	64	1.15	3.8
-1.35	9	64	1.18	4.2
-1.35	9	64	1.40	4.3
-1.35	9	65	0.53	1.2
-1.35	9	65	0.90	3.3
-1.35	9	65	1.24	4.3
-1.35	9	65	1.28	4.1
-1.35	9	65	1.31	3.8
-1.35	9	65	1.31	4.4
-1.35	9	65	1.40	4.1
-1.35	9	65	1.56	5.1
-1.35	9	65	1.58	4.7
-1.35	9	65	1.83	5.3
-1.35	9	66	0.53	1.5
-1.35	9	66	0.99	3.0
-1.35	9	66	1.31	4.7
-1.35	9	66	1.43	4.0
-1.35	9	66	1.81	5.5
-1.35	9	67	0.53	1.6
-1.35	9	67	1.28	4.1
-1.35	9	67	1.37	4.5
-1.35	9	67	1.96	4.4
-1.35	9	67	1.96	5.0
-1.35	9	68	0.44	1.6
-1.35	9	68	0.53	1.2
-1.35	9	68	0.53	1.6
-1.35	9	68	1.19	4.0
-1.35	9	68	1.28	3.8
-1.35	9	68	1.34	3.4
-1.35	9	68	1.62	4.3
-1.35	9	68	1.72	4.3
-1.35	9	69	0.44	1.7
-1.35	9	69	0.53	1.3
-1.35	9	69	0.59	1.9
-1.35	9	69	1.01	3.2
-1.35	9	69	1.10	3.1
-1.35	9	69	1.19	4.1
-1.35	9	69	1.40	3.7
-1.35	9	69	1.72	5.0
-1.35	9	70	0.53	1.7
-1.35	9	70	0.59	1.6
-1.35	9	70	0.97	3.3
-1.35	9	70	1.10	3.8
-1.35	9	70	1.25	3.9
-1.35	9	70	1.34	4.0
-1.35	9	71	0.44	1.6
-1.35	9	71	0.57	1.7
-1.35	9	71	0.94	3.4
-1.35	9	71	1.06	3.1
-1.35	9	71	1.10	3.2
-1.35	9	71	1.17	4.0
-1.35	9	71	1.17	4.6
-1.35	9	71	1.19	4.0
-1.35	9	72	0.72	2.7
-1.35	9	72	0.88	2.9
-1.35	9	72	0.94	3.4
-1.35	9	73	0.57	1.8
-1.35	9	73	1.03	3.4
-1.35	9	73	1.08	3.5
-1.35	9	74	0.88	2.7
-1.35	9	74	1.15	1.7
-1.35	9	75	0.64	1.2
-1.35	9	76	0.79	2.6
-1.35	9	76	1.13	3.4
-1.35	9	76	1.35	4.2
-1.35	9	77	0.57	1.1
-1.35	9	78	0.49	1.0
-1.35	9	78	0.86	1.9
-1.35	9	79	0.42	1.0
-1.35	9	79	0.56	1.3
-1.35	9	79	0.92	2.9
-1.35	9	79	0.92	2.8
-1.35	9	80	0.63	2.0
-1.35	9	80	0.64	1.9
-1.35	9	80	0.78	2.6
-1.35	9	80	0.99	2.8
-1.35	9	81	0.56	1.8
-1.35	9	81	0.97	3.0
-1.35	9	81	1.05	3.5
-1.35	9	82	0.49	1.4
-1.35	9	82	0.76	2.2
-1.35	9	83	0.63	2.7
-1.35	9	83	0.78	2.1
-1.35	9	84	0.78	2.1
-1.35	9	86	0.83	2.4
-1.35	10.5	67	3.94	6.6
-1.35	10.5	68	3.32	5.7
-1.35	10.5	69	3.29	5.5
-1.35	10.5	69	3.49	6.5
-1.35	10.5	70	2.81	5.8
-1.35	10.5	70	3.34	6.0
-1.35	10.5	70	3.53	6.5
-1.35	10.5	70	3.67	6.3
-1.35	10.5	70	4.91	6.0
-1.35	10.5	71	2.47	5.3
-1.35	10.5	71	2.76	5.3
-1.35	10.5	71	2.82	5.8
-1.35	10.5	71	2.87	5.6
-1.35	10.5	71	2.99	5.6
-1.35	10.5	71	3.04	5.2
-1.35	10.5	71	3.07	5.9
-1.35	10.5	71	3.16	5.8
-1.35	10.5	71	3.36	5.4
-1.35	10.5	72	1.78	4.4
-1.35	10.5	72	2.60	5.8
-1.35	10.5	72	4.23	6.1
-1.35	10.5	72	4.32	6.2
-1.35	10.5	72	4.81	6.4
-1.35	10.5	73	1.96	4.3
-1.35	10.5	73	2.67	5.7
-1.35	10.5	73	2.83	6.0
-1.35	10.5	73	3.19	6.1
-1.35	10.5	73	3.22	6.0
-1.35	10.5	74	1.71	4.7
-1.35	10.5	74	1.84	4.2
-1.35	10.5	74	2.49	5.2
-1.35	10.5	74	2.56	5.3
-1.35	10.5	74	2.58	5.0
-1.35	10.5	74	2.70	5.3
-1.35	10.5	74	2.86	5.5
-1.35	10.5	74	3.26	6.0
-1.35	10.5	74	3.48	5.8
-1.35	10.5	74	3.51	6.7
-1.35	10.5	74	4.55	7.5
-1.35	10.5	75	1.82	4.5
-1.35	10.5	75	2.00	4.8
-1.35	10.5	76	2.18	4.9
-1.35	10.5	76	2.21	5.0
-1.35	10.5	76	2.44	4.7
-1.35	10.5	76	2.61	5.5
-1.35	10.5	76	2.78	5.4
-1.35	10.5	77	2.83	5.3
-1.35	10.5	78	2.35	5.9
-1.35	10.5	78	2.65	5.8
-1.35	10.5	78	2.67	5.5
-1.35	10.5	78	2.80	6.2
-1.35	10.5	79	2.28	5.0
-1.35	10.5	79	2.90	6.2
-1.35	10.5	80	2.26	4.9
-1.35	10.5	80	2.49	5.6
-1.35	10.5	80	2.96	6.5
-1.35	10.5	82	1.54	4.4
-1.35	10.5	83	2.16	5.2
-1.35	10.5	87	1.38	4.4
-1.35	12	60	5.26	5.8
-1.35	12	63	5.50	7.2
-1.35	12	65	3.67	6.6
-1.35	12	65	3.73	6.0
-1.35	12	66	2.67	5.3
-1.35	12	66	3.28	6.4
-1.35	12	66	3.52	5.1
-1.35	12	67	2.87	5.0
-1.35	12	67	3.43	5.4
-1.35	12	68	3.45	6.3
-1.35	12	68	6.36	6.4
-1.35	12	69	2.87	5.3
-1.35	12	69	2.90	5.3
-1.35	12	69	4.30	6.1
-1.35	12	70	2.66	4.7
-1.35	12	70	3.32	5.4
-1.35	12	70	3.66	5.5
-1.35	12	70	5.08	5.4
-1.35	12	71	2.72	5.4
-1.35	12	71	3.19	5.1
-1.35	12	71	3.28	5.7
-1.35	12	71	3.45	6.3
-1.35	12	71	3.51	5.1
-1.35	12	72	2.47	5.2
-1.35	12	72	2.55	4.9
-1.35	12	72	2.76	5.2
-1.35	12	72	3.06	5.8
-1.35	12	72	3.11	5.6
-1.35	12	72	3.68	6.3
-1.35	12	73	2.30	4.7
-1.35	12	73	2.36	5.1
-1.35	12	73	2.66	5.7
-1.35	12	73	2.87	5.4
-1.35	12	74	1.78	4.8
-1.35	12	74	2.23	5.1
-1.35	12	74	2.58	5.3
-1.35	12	75	1.88	4.2
-1.35	12	79	1.75	4.7
0	1.5	45.4	1.0	2.2
0	1.5	55.0	0.9	1.9
0	1.5	12.6	0.8	4.3
0	1.5	9.8	0.7	4.1
0	1.5	61.5	0.9	2.0
0	1.5	10.1	0.7	4.2
0	1.5	50.7	0.9	2.4
0	1.5	50.7	1.1	2.6
0	1.5	14.8	0.7	3.5
0	1.5	71.3	0.9	2.0
0	1.5	78.1	0.8	2.0
0	1.5	78.4	0.8	1.7
0	1.5	65.0	0.8	2.3
0	1.5	70.3	0.7	2.2
0	1.5	75.8	0.6	2.0
0	1.5	66.9	0.8	2.2
0	1.5	63.2	0.8	1.9
0	1.5	16.2	0.9	3.1
0	1.5	65.6	0.9	2.0
0	1.5	70.7	0.9	2.3
0	1.5	68.0	1.0	2.1
0	1.5	42.2	0.4	1.5
0	1.5	38.2	0.7	1.9
0	1.5	73.0	0.7	1.8
0	1.5	41.3	0.8	1.9
0	1.5	40.2	0.6	2.0
0	1.5	84.8	0.5	1.9
0	1.5	50.5	0.7	1.8
0	1.5	13.4	0.8	3.7
0	1.5	10.5	0.9	4.3
0	1.5	50.5	0.8	2.2
0	1.5	80.4	0.7	1.9
0	1.5	65.4	0.7	1.7
0	1.5	62.0	0.8	1.9
0	1.5	60.9	1.0	2.0
0	1.5	26.9	0.8	2.5
0	1.5	71.0	0.7	2.4
0	1.5	22.2	0.7	2.9
0	1.5	28.7	0.6	2.1
0	1.5	25.7	0.7	2.5
0	1.5	21.0	0.7	2.6
0	1.5	24.4	0.7	2.8
0	1.5	78.7	0.8	0.9
0	1.5	31.7	0.7	2.2
0	1.5	68.3	0.8	2.2
0	1.5	81.6	0.7	2.3
0	1.5	54.4	0.8	1.6
0	1.5	32.1	1.2	3.0
0	1.5	44.2	0.8	2.0
0	1.5	74.1	0.9	2.2
0	1.5	59.4	0.9	1.9
0	1.5	16.4	0.6	3.0
0	1.5	81.8	0.6	1.8
0	1.5	23.2	0.8	2.6
0	1.5	26.9	0.8	2.5
0	1.5	30.4	0.7	2.5
0	1.5	25.8	0.8	2.5
0	1.5	30.4	0.6	1.8
0	1.5	8.4	0.9	4.4
0	1.5	48.7	0.6	3.1
0	1.5	53.0	0.8	2.1
0	1.5	52.7	0.7	2.1
0	1.5	22.2	0.8	2.6
0	1.5	59.3	0.9	2.0
0	1.5	64.8	0.7	1.6
0	1.5	54.5	0.8	2.2
0	1.5	55.1	0.8	1.4
0	1.5	32.7	0.6	2.1
0	1.5	59.9	1.0	2.0
0	1.5	47.8	1.0	2.4
0	1.5	20.4	0.5	2.3
0	1.5	15.9	0.6	2.3
0	1.5	60.8	0.8	2.0
0	1.5	59.9	0.9	2.1
0	1.5	21.2	0.9	3.8
0	1.5	25.8	0.7	2.7
0	1.5	79.2	0.8	2.0
0	1.5	72.4	0.8	1.6
0	1.5	64.5	0.8	2.2
0	1.5	75.5	0.5	1.6
0	1.5	69.0	1.0	2.2
0	1.5	61.1	1.1	2.6
0	1.5	45.6	0.6	2.0
0	1.5	46.2	0.5	2.0
0	1.5	79.6	0.6	2.4
0	1.5	79.2	0.6	1.9
0	1.5	13.5	0.6	3.1
0	1.5	58.1	0.8	1.9
0	1.5	72.5	0.7	2.2
0	1.5	80.8	0.7	0.8
0	1.5	86.6	0.6	1.7
0	1.5	17.8	0.7	4.3
0	1.5	59.3	0.9	2.1
0	1.5	31.1	0.7	2.3
0	1.5	33.8	0.6	2.0
0	1.5	75.2	0.9	2.5
0	1.5	26.1	1.1	3.2
0	1.5	74.7	0.6	1.8
0	1.5	68.4	0.7	1.7
0	1.5	67.9	0.7	1.8
0	1.5	68.8	0.7	1.6
0	1.5	46.2	0.8	2.0
0	1.5	39.2	0.9	2.0
0	1.5	49.5	0.8	1.9
0	1.5	76.1	0.6	1.6
0	1.5	57.2	0.9	2.0
0	1.5	31.6	0.8	2.3
0	1.5	30.3	0.8	2.3
0	1.5	71.1	0.7	2.1
0	1.5	14.6	0.9	4.0
0	1.5	34.6	0.8	1.8
0	1.5	63.9	0.7	1.7
0	1.5	56.0	0.9	2.3
0	1.5	17.7	0.8	2.9
0	1.5	67.0	0.7	1.5
0	1.5	61.1	0.8	1.7
0	1.5	23.6	0.7	1.7
0	1.5	22.3	0.7	2.1
0	1.5	62.1	0.8	1.8
0	1.5	57.6	0.8	1.9
0	1.5	27.8	1.0	3.5
0	1.5	41.1	0.8	1.7
0	1.5	49.0	0.6	1.1
0	1.5	39.8	0.7	1.4
0	1.5	56.0	0.7	1.1
0	1.5	79.9	0.7	0.8
0	1.5	77.8	0.7	1.5
0	1.5	84.5	0.7	1.8
0	1.5	56.3	1.2	2.5
0	1.5	8.9	0.6	3.2
0	1.5	77.4	0.7	1.7
0	1.5	19.5	0.8	2.9
0	1.5	19.9	0.6	2.6
0	1.5	17.9	0.8	3.8
0	1.5	7.6	0.5	3.1
0	1.5	21.8	0.7	2.9
0	1.5	25.9	0.8	2.4
0	1.5	35.2	0.7	1.4
0	1.5	72.7	0.9	2.2
0	1.5	35.4	0.6	1.5
0	1.5	62.7	0.7	1.7
0	1.5	41.3	0.8	1.9
0	1.5	51.2	0.6	1.4
0	1.5	76.1	0.5	1.4
0	1.5	86.5	0.7	1.8
0	1.5	47.8	0.6	1.1
0	1.5	55.8	0.7	1.2
0	1.5	57.9	0.5	1.2
0	1.5	45.7	0.6	1.6
0	1.5	54.7	1.3	2.8
0	1.5	40.1	1.1	2.2
0	1.5	48.8	1.4	2.7
0	1.5	18.7	0.9	2.9
0	1.5	25.3	0.9	2.8
0	1.5	19.2	0.6	3.2
0	1.5	30.2	0.9	3.0
0	1.5	38.1	0.8	1.9
0	1.5	54.0	0.6	1.5
0	1.5	55.2	0.4	1.4
0	1.5	52.6	0.5	1.4
0	1.5	40.2	0.6	1.8
0	1.5	35.5	0.7	2.4
0	3	69.7	0.8	1.5
0	3	34.5	0.9	2.2
0	3	63.7	0.8	2.5
0	3	82.9	1.0	2.7
0	3	30.9	1.6	3.2
0	3	66.2	1.3	2.5
0	3	81.2	1.0	2.5
0	3	83.4	0.9	2.5
0	3	61.7	1.3	2.7
0	3	88.2	0.8	2.5
0	3	77.4	1.0	2.3
0	3	75.3	1.1	2.5
0	3	73.0	0.9	2.6
0	3	32.8	1.3	2.9
0	3	81.2	1.0	2.5
0	3	79.4	1.1	2.8
0	3	83.4	0.9	2.7
0	3	54.8	1.2	2.9
0	3	83.7	0.9	2.7
0	3	80.7	1.0	3.0
0	3	85.2	0.8	2.8
0	3	84.3	0.9	2.7
0	3	74.8	1.0	2.6
0	3	78.9	1.0	2.5
0	3	64.2	1.0	2.4
0	3	55.2	1.3	2.9
0	3	69.1	1.2	2.8
0	3	69.4	1.5	2.7
0	3	81.0	0.9	2.8
0	3	64.1	1.2	2.8
0	3	82.2	1.0	3.1
0	3	65.3	1.0	2.5
0	3	64.7	1.1	1.7
0	3	86.4	0.9	3.0
0	3	47.3	1.4	3.1
0	3	74.0	0.9	2.3
0	3	62.7	0.9	2.3
0	3	66.5	0.9	2.4
0	3	71.5	0.8	2.2
0	3	86.1	0.8	2.4
0	3	85.3	0.8	2.5
0	3	85.6	0.8	2.4
0	3	86.4	0.8	2.2
0	3	65.0	1.1	2.7
0	3	58.1	1.0	2.4
0	3	61.8	1.0	2.5
0	3	82.3	0.9	2.6
0	3	83.8	0.8	2.8
0	3	57.3	1.0	2.6
0	3	84.1	1.0	2.8
0	3	61.6	1.0	2.5
0	3	73.1	0.9	2.5
0	3	43.3	1.1	2.8
0	3	41.0	1.0	2.7
0	3	42.5	1.0	2.5
0	3	39.5	1.0	2.6
0	3	48.1	1.0	2.8
0	3	43.4	1.0	2.4
0	3	51.1	1.2	2.7
0	3	66.5	1.3	3.2
0	3	58.8	1.3	3.1
0	3	81.6	1.5	3.5
0	3	56.3	1.7	3.2
0	3	44.0	1.1	3.1
0	3	71.6	1.1	2.9
0	3	79.2	0.9	3.0
0	3	80.9	1.5	2.9
0	3	85.8	0.8	2.9
0	3	67.2	1.4	3.1
0	3	60.8	1.3	2.8
0	3	68.1	1.1	2.9
0	3	55.9	1.1	2.7
0	3	77.3	1.0	2.9
0	3	50.3	1.0	2.5
0	3	62.6	0.9	2.3
0	3	78.7	0.9	2.5
0	3	68.2	1.2	2.8
0	3	77.3	1.0	2.6
0	3	63.2	1.0	2.4
0	3	67.8	0.9	2.6
0	3	76.3	0.9	2.7
0	3	70.1	0.9	2.6
0	3	40.6	1.4	3.3
0	3	90.0	0.9	2.9
0	3	85.4	0.8	2.8
0	3	85.0	0.9	2.9
0	3	27.3	1.3	3.6
0	3	66.2	1.0	2.4
0	3	53.9	1.0	2.7
0	3	42.4	1.0	2.6
0	3	58.3	1.0	2.5
0	3	54.0	1.0	2.6
0	3	34.0	1.2	3.4
0	3	65.3	0.9	2.6
0	3	69.7	0.8	2.5
0	3	64.2	1.3	3.1
0	3	71.6	0.8	2.5
0	3	57.6	1.1	2.8
0	3	69.9	0.8	2.6
0	3	67.9	0.8	2.4
0	3	72.7	1.0	2.7
0	3	83.2	0.9	3.2
0	3	72.1	1.0	2.6
0	3	78.5	0.9	2.7
0	3	69.7	0.9	2.6
0	3	60.3	0.9	2.6
0	3	57.3	1.1	2.9
0	3	66.2	1.0	2.6
0	3	62.8	1.1	2.9
0	3	68.5	0.8	2.4
0	3	73.9	0.7	2.4
0	3	73.4	0.8	2.4
0	3	90.6	0.6	2.0
0	3	78.5	0.8	2.1
0	3	73.9	0.8	2.5
0	3	79.9	0.9	2.6
0	3	74.3	0.9	2.3
0	3	70.5	0.8	2.3
0	3	41.6	1.1	3.0
0	3	66.0	1.5	3.2
0	3	35.3	1.1	3.2
0	3	34.9	1.4	3.4
0	3	64.2	1.6	3.5
0	3	44.2	0.9	2.8
0	3	34.6	1.0	3.4
0	3	72.1	1.1	2.9
0	3	27.0	1.3	3.4
0	3	42.4	1.0	2.6
0	3	39.3	1.0	2.5
0	3	50.3	1.0	2.5
0	3	71.9	0.8	2.4
